"customer_id","r_score","f_score","m_score","total_ltv","segment"
15974,2,1,1,3442.15,Lost
18257,2,1,1,2337.63,Lost
15752,2,1,1,2637.38,Lost
14808,2,1,1,2741.17,Lost
14159,2,1,1,4693.01,Lost
14502,2,1,1,2470.67,Lost
13451,2,1,1,2976.15,Lost
15370,2,1,1,2386.05,Lost
15521,2,1,1,3000.20,Lost
13988,2,1,1,4147.96,Lost
14944,2,1,1,5900.25,Lost
17213,2,1,1,2781.23,Lost
17758,2,1,1,3456.70,Lost
14595,2,1,1,1740.60,Lost
14040,2,1,1,3614.92,Lost
15465,2,1,1,7354.62,Lost
14810,2,1,1,2087.88,Lost
15044,2,1,1,7700.23,Lost
12540,2,1,1,13400.24,Lost
13700,2,1,1,2265.12,Lost
14227,2,1,1,3350.96,Lost
15708,2,1,1,3364.24,Lost
16743,2,1,1,2238.09,Lost
16843,2,1,1,10196.57,Lost
14221,2,1,1,3432.80,Lost
13993,2,1,1,3466.36,Lost
14232,2,1,1,2048.07,Lost
17669,2,1,1,3406.72,Lost
14525,2,1,1,4332.20,Lost
14498,2,1,1,1957.32,Lost
12678,2,1,1,17628.46,Lost
12395,2,1,1,3018.63,Lost
12432,2,1,1,5059.32,Lost
15288,2,1,1,2306.52,Lost
16710,2,1,1,2483.04,Lost
15365,2,1,1,2314.32,Lost
12523,2,1,1,1789.77,Lost
13654,2,1,1,2707.33,Lost
16713,2,1,1,6923.13,Lost
14004,2,1,1,4582.64,Lost
13971,2,1,1,2758.26,Lost
15738,2,1,1,4812.42,Lost
15105,2,1,1,2298.93,Lost
15622,2,1,1,3709.56,Lost
13862,2,1,1,2209.36,Lost
13178,2,1,1,5725.47,Lost
15093,2,1,1,4597.02,Lost
15179,2,1,1,2206.95,Lost
14239,2,1,1,2380.85,Lost
13246,2,1,1,1987.30,Lost
15527,2,1,1,2429.78,Lost
14315,2,1,1,2481.13,Lost
18226,2,1,1,5228.05,Lost
15240,2,1,1,1706.57,Lost
14482,2,1,1,2068.15,Lost
16258,2,1,1,5203.51,Lost
14030,2,1,1,2360.09,Lost
13481,2,1,1,1804.56,Lost
13340,2,1,1,10736.48,Lost
15671,2,1,1,2657.13,Lost
17838,2,1,1,2779.30,Lost
14341,2,1,1,2182.28,Lost
18069,2,1,1,2036.67,Lost
16019,2,1,1,3786.24,Lost
12428,2,1,1,7956.46,Lost
14800,2,1,1,4339.74,Lost
16686,2,1,1,3062.83,Lost
13148,2,1,1,3707.12,Lost
16153,2,1,1,1824.23,Lost
17940,2,1,1,4106.44,Lost
16497,2,1,1,2965.69,Lost
13725,2,1,1,1980.56,Lost
12407,2,1,1,1708.12,Lost
15203,2,1,1,1827.80,Lost
12867,2,1,1,4036.82,Lost
12474,2,1,1,7375.79,Lost
15291,2,1,1,4668.30,Lost
16607,2,1,1,3347.71,Lost
16722,2,1,1,4730.81,Lost
17790,2,1,1,1965.55,Lost
13488,2,1,1,8968.31,Lost
12587,1,4,4,144.00,At-Risk
17359,1,4,4,127.86,At-Risk
17385,1,4,4,261.11,At-Risk
12660,1,4,4,245.10,At-Risk
14946,1,4,4,100.90,At-Risk
14966,1,4,4,191.32,At-Risk
16024,1,4,4,251.24,At-Risk
17885,1,4,4,190.19,At-Risk
15540,1,4,4,213.30,At-Risk
13322,1,4,4,199.48,At-Risk
12586,1,4,4,196.94,At-Risk
13436,1,4,4,196.89,At-Risk
17297,1,4,4,131.78,At-Risk
14569,1,4,4,227.39,At-Risk
12920,1,4,4,164.23,At-Risk
17600,1,4,4,161.67,At-Risk
14087,1,4,4,194.42,At-Risk
14204,1,4,4,161.03,At-Risk
16528,1,4,4,244.41,At-Risk
15992,1,4,4,41.99,At-Risk
12442,1,4,4,172.06,At-Risk
14578,1,4,4,168.63,At-Risk
14581,1,4,4,138.60,At-Risk
16597,1,4,4,90.04,At-Risk
14219,1,4,4,89.94,At-Risk
15097,1,4,4,248.08,At-Risk
17383,1,4,4,199.29,At-Risk
12367,1,4,4,168.90,At-Risk
18084,1,4,4,90.48,At-Risk
18174,1,4,4,104.00,At-Risk
13017,1,4,4,204.00,At-Risk
17942,1,4,4,77.50,At-Risk
12558,1,4,4,269.96,At-Risk
13560,1,4,4,174.37,At-Risk
15904,1,4,4,164.68,At-Risk
16789,1,4,4,80.80,At-Risk
17247,1,4,4,282.19,At-Risk
18184,1,4,4,49.80,At-Risk
12966,1,4,4,160.18,At-Risk
15428,1,4,4,93.78,At-Risk
14480,1,4,4,279.05,At-Risk
18058,1,4,4,170.16,At-Risk
17767,1,4,4,271.20,At-Risk
16482,1,4,4,220.62,At-Risk
13349,1,4,4,247.32,At-Risk
15783,1,4,4,246.30,At-Risk
15148,1,4,4,301.29,At-Risk
13256,1,4,4,0.00,At-Risk
14601,1,4,4,213.96,At-Risk
13428,1,4,4,218.47,At-Risk
14349,1,4,4,133.50,At-Risk
15790,1,4,4,220.85,At-Risk
16856,1,4,4,35.40,At-Risk
14675,1,4,3,604.75,At-Risk
13153,1,4,3,486.22,At-Risk
15721,1,4,3,507.08,At-Risk
16535,1,4,3,593.75,At-Risk
17379,1,4,3,404.66,At-Risk
14093,1,4,3,442.85,At-Risk
15539,1,4,3,538.46,At-Risk
12479,1,4,3,527.20,At-Risk
17806,1,4,3,546.04,At-Risk
15725,1,4,3,415.25,At-Risk
15773,1,4,3,635.68,At-Risk
15471,1,4,3,469.48,At-Risk
12478,1,4,2,680.99,At-Risk
12713,1,4,2,848.55,At-Risk
14756,1,4,2,738.96,At-Risk
15195,1,4,1,3861.00,At-Risk
18030,1,3,4,230.65,At-Risk
14960,1,3,4,221.27,At-Risk
13188,1,3,4,114.60,At-Risk
16596,1,3,4,250.15,At-Risk
16620,1,3,4,178.96,At-Risk
12531,1,3,4,125.22,At-Risk
14354,1,3,4,163.62,At-Risk
14785,1,3,4,77.40,At-Risk
13207,1,3,4,250.26,At-Risk
17852,1,3,4,114.34,At-Risk
13978,1,3,4,196.79,At-Risk
16479,1,3,4,300.83,At-Risk
15690,1,3,4,239.76,At-Risk
16852,1,3,4,144.91,At-Risk
16313,1,3,4,274.15,At-Risk
13638,1,3,4,122.64,At-Risk
18005,1,3,4,249.72,At-Risk
15393,1,3,4,231.86,At-Risk
18101,1,3,4,223.65,At-Risk
17737,1,3,4,168.24,At-Risk
12962,1,3,4,266.39,At-Risk
18282,1,3,4,178.05,At-Risk
17254,1,3,4,272.44,At-Risk
14865,1,3,4,52.20,At-Risk
17155,1,3,4,251.70,At-Risk
16149,1,3,4,280.52,At-Risk
13083,1,3,4,303.75,At-Risk
17468,1,3,4,137.00,At-Risk
16569,1,3,4,124.20,At-Risk
15054,1,3,4,302.10,At-Risk
14520,1,3,4,270.60,At-Risk
17436,1,3,4,216.30,At-Risk
14658,1,3,4,247.15,At-Risk
13404,1,3,4,252.49,At-Risk
16189,1,3,4,215.48,At-Risk
14768,1,3,4,192.60,At-Risk
16988,1,3,4,126.12,At-Risk
18015,1,3,4,120.03,At-Risk
14452,1,3,4,264.44,At-Risk
17772,1,3,4,182.77,At-Risk
13569,1,3,3,373.75,At-Risk
17250,1,3,3,384.52,At-Risk
14205,1,3,3,466.70,At-Risk
15877,1,3,3,493.28,At-Risk
16322,1,3,3,326.75,At-Risk
15318,1,3,3,312.62,At-Risk
13790,1,3,3,348.80,At-Risk
13417,1,3,3,640.83,At-Risk
13311,1,3,3,598.57,At-Risk
17595,1,3,3,388.79,At-Risk
16811,1,3,3,547.07,At-Risk
13899,1,3,3,388.52,At-Risk
16343,1,3,3,370.48,At-Risk
13173,1,3,3,353.65,At-Risk
16968,1,3,3,439.43,At-Risk
17936,1,3,3,389.84,At-Risk
12452,1,3,3,430.57,At-Risk
13822,1,3,3,632.00,At-Risk
15949,1,3,3,364.72,At-Risk
16185,1,3,3,529.41,At-Risk
12719,1,3,3,644.95,At-Risk
12673,1,3,3,610.52,At-Risk
16561,1,3,3,511.12,At-Risk
14954,1,3,3,336.17,At-Risk
17031,1,3,3,380.35,At-Risk
14020,1,3,3,642.80,At-Risk
17495,1,3,3,497.56,At-Risk
17157,1,3,3,319.00,At-Risk
14335,1,3,3,468.26,At-Risk
17221,1,3,3,335.13,At-Risk
13780,1,3,3,360.01,At-Risk
16616,1,3,3,500.42,At-Risk
14594,1,3,3,379.83,At-Risk
15714,1,3,3,330.88,At-Risk
14023,1,3,3,584.07,At-Risk
15699,1,3,3,309.65,At-Risk
16119,1,3,3,423.36,At-Risk
16824,1,3,3,460.64,At-Risk
14804,1,3,3,353.27,At-Risk
17458,1,3,3,316.50,At-Risk
14470,1,3,3,461.19,At-Risk
15101,1,3,3,317.53,At-Risk
12784,1,3,3,574.42,At-Risk
18158,1,3,3,453.40,At-Risk
18001,1,3,3,417.23,At-Risk
13255,1,3,3,399.51,At-Risk
14448,1,3,3,375.35,At-Risk
13914,1,3,3,626.45,At-Risk
15186,1,3,3,411.41,At-Risk
14987,1,3,3,326.40,At-Risk
16933,1,3,3,563.23,At-Risk
13589,1,3,3,379.65,At-Risk
12375,1,3,3,457.50,At-Risk
13579,1,3,3,467.04,At-Risk
13657,1,3,3,382.14,At-Risk
15872,1,3,3,360.93,At-Risk
17329,1,3,3,523.11,At-Risk
13068,1,3,3,344.00,At-Risk
18112,1,3,3,352.69,At-Risk
14703,1,3,3,318.17,At-Risk
15520,1,3,3,343.50,At-Risk
16311,1,3,3,616.26,At-Risk
13954,1,3,3,439.92,At-Risk
17668,1,3,3,347.75,At-Risk
13298,1,3,3,360.00,At-Risk
15883,1,3,3,396.48,At-Risk
13332,1,3,3,350.90,At-Risk
17232,1,3,3,421.52,At-Risk
16368,1,3,3,497.43,At-Risk
15619,1,3,3,336.40,At-Risk
17503,1,3,3,558.96,At-Risk
13844,1,3,3,361.62,At-Risk
13496,1,3,3,653.33,At-Risk
16352,1,3,3,494.44,At-Risk
13986,1,3,3,320.46,At-Risk
18154,1,3,3,399.19,At-Risk
17453,1,3,3,486.72,At-Risk
17237,1,3,3,314.69,At-Risk
17119,1,3,3,606.91,At-Risk
17914,1,3,3,336.43,At-Risk
12650,1,3,3,314.44,At-Risk
17290,1,3,3,525.24,At-Risk
17711,1,3,3,385.10,At-Risk
17911,1,3,3,366.23,At-Risk
13525,1,3,3,628.78,At-Risk
12953,1,3,3,329.85,At-Risk
14539,1,3,3,537.48,At-Risk
17727,1,3,2,1060.25,At-Risk
14869,1,3,2,725.70,At-Risk
16347,1,3,2,887.65,At-Risk
13596,1,3,2,697.04,At-Risk
18156,1,3,2,734.94,At-Risk
15951,1,3,2,708.22,At-Risk
17566,1,3,2,901.21,At-Risk
13030,1,3,2,799.48,At-Risk
16364,1,3,2,707.04,At-Risk
14597,1,3,2,883.15,At-Risk
15654,1,3,2,922.53,At-Risk
13736,1,3,2,731.90,At-Risk
16642,1,3,2,688.33,At-Risk
12925,1,3,2,694.05,At-Risk
17321,1,3,2,700.86,At-Risk
15274,1,3,2,716.57,At-Risk
12465,1,3,2,742.19,At-Risk
14912,1,3,2,867.85,At-Risk
14550,1,3,2,765.62,At-Risk
14788,1,3,2,679.44,At-Risk
16800,1,3,2,1201.49,At-Risk
17466,1,3,2,763.28,At-Risk
15239,1,3,2,780.59,At-Risk
15822,1,3,2,885.47,At-Risk
17666,1,3,2,728.16,At-Risk
17624,1,3,2,843.48,At-Risk
13040,1,3,2,676.99,At-Risk
18273,1,2,4,204.00,At-Risk
13277,1,2,4,258.40,At-Risk
13502,1,2,4,292.00,At-Risk
14385,1,2,4,202.11,At-Risk
14287,1,2,4,176.63,At-Risk
15060,1,2,4,303.09,At-Risk
14836,1,2,4,102.45,At-Risk
14618,1,2,3,553.44,At-Risk
13247,1,2,3,501.12,At-Risk
17360,1,2,3,585.79,At-Risk
17371,1,2,3,423.89,At-Risk
15901,1,2,3,363.88,At-Risk
16885,1,2,3,471.51,At-Risk
16566,1,2,3,614.66,At-Risk
17345,1,2,3,537.74,At-Risk
14805,1,2,3,554.65,At-Risk
16157,1,2,3,656.69,At-Risk
17557,1,2,3,541.46,At-Risk
14710,1,2,3,606.13,At-Risk
16005,1,2,3,615.39,At-Risk
17864,1,2,3,597.50,At-Risk
13546,1,2,3,626.99,At-Risk
15571,1,2,3,650.43,At-Risk
17523,1,2,3,652.74,At-Risk
17299,1,2,3,669.11,At-Risk
15206,1,2,3,420.30,At-Risk
13928,1,2,3,464.57,At-Risk
14173,1,2,3,450.84,At-Risk
15297,1,2,3,641.94,At-Risk
17736,1,2,3,377.44,At-Risk
15467,1,2,3,524.88,At-Risk
12787,1,2,3,463.66,At-Risk
17014,1,2,3,586.33,At-Risk
15028,1,2,3,627.13,At-Risk
16038,1,2,3,471.78,At-Risk
12970,1,2,3,452.24,At-Risk
12695,1,2,3,582.10,At-Risk
14720,1,2,3,663.81,At-Risk
12827,1,2,3,430.15,At-Risk
13558,1,2,3,605.06,At-Risk
17579,1,2,3,448.90,At-Risk
17817,1,2,3,387.68,At-Risk
15031,1,2,3,668.14,At-Risk
15550,1,2,3,575.63,At-Risk
16851,1,2,3,342.45,At-Risk
17883,1,2,3,671.77,At-Risk
14871,1,2,3,522.38,At-Risk
15969,1,2,3,666.10,At-Risk
17266,1,2,3,310.64,At-Risk
14910,1,2,3,434.35,At-Risk
17835,1,2,3,350.64,At-Risk
13318,1,2,3,640.76,At-Risk
17631,1,2,3,528.33,At-Risk
16442,1,2,3,616.79,At-Risk
17830,1,2,3,398.70,At-Risk
16892,1,2,3,525.54,At-Risk
15344,1,2,3,563.94,At-Risk
16200,1,2,2,1080.62,Lost
13467,1,2,2,1083.71,Lost
16657,1,2,2,933.62,Lost
16361,1,2,2,896.66,Lost
13203,1,2,2,869.46,Lost
16295,1,2,2,1328.55,Lost
14657,1,2,2,848.22,Lost
18130,1,2,2,1059.39,Lost
15073,1,2,2,1043.41,Lost
14737,1,2,2,1164.55,Lost
17502,1,2,2,689.10,Lost
14577,1,2,2,859.71,Lost
14540,1,2,2,996.26,Lost
17671,1,2,2,1572.71,Lost
17034,1,2,2,745.52,Lost
16653,1,2,2,1212.66,Lost
17411,1,2,2,778.94,Lost
15392,1,2,2,1535.53,Lost
14859,1,2,2,1353.74,Lost
17006,1,2,2,781.78,Lost
13350,1,2,2,979.12,Lost
14446,1,2,2,1039.58,Lost
15145,1,2,2,1194.73,Lost
17526,1,2,2,1195.90,Lost
14629,1,2,2,959.01,Lost
12488,1,2,2,1298.66,Lost
16513,1,2,2,874.59,Lost
15680,1,2,2,1333.68,Lost
14649,1,2,2,1417.29,Lost
12421,1,2,2,807.04,Lost
15414,1,2,2,774.90,Lost
17324,1,2,2,990.23,Lost
12937,1,2,2,1504.27,Lost
15621,1,2,2,1293.03,Lost
12994,1,2,2,974.42,Lost
14790,1,2,2,745.06,Lost
14075,1,2,2,942.26,Lost
12882,1,2,2,1463.04,Lost
15444,1,2,2,1418.26,Lost
12657,1,2,2,1643.18,Lost
12646,1,2,2,1346.97,Lost
16020,1,2,2,851.01,Lost
12630,1,2,2,1270.88,Lost
14893,1,2,2,1237.85,Lost
17929,1,2,2,843.00,Lost
12628,1,2,2,786.46,Lost
14759,1,2,2,1625.97,Lost
14336,1,2,2,1614.91,Lost
15053,1,2,2,697.79,Lost
15743,1,2,2,784.46,Lost
13238,1,2,2,700.73,Lost
15398,1,2,2,1345.53,Lost
14591,1,2,2,1447.14,Lost
12952,1,2,2,1387.79,Lost
13363,1,2,2,992.50,Lost
16062,1,2,2,1153.62,Lost
13950,1,2,2,745.06,Lost
12572,1,2,2,1020.42,Lost
12985,1,2,2,1239.38,Lost
16660,1,2,2,1267.65,Lost
17618,1,2,2,971.58,Lost
15862,1,2,2,832.88,Lost
17350,1,2,2,1286.07,Lost
15156,1,2,2,961.49,Lost
13159,1,2,2,1437.85,Lost
12724,1,2,2,1031.41,Lost
14102,1,2,2,1360.28,Lost
13838,1,2,2,691.73,Lost
16833,1,2,2,1106.53,Lost
16079,1,2,2,1352.00,Lost
15436,1,2,2,1122.53,Lost
16376,1,2,2,987.01,Lost
14126,1,2,2,706.13,Lost
15022,1,2,2,905.04,Lost
12680,1,2,2,862.81,Lost
16900,1,2,2,887.11,Lost
15948,1,2,2,955.24,Lost
16759,1,2,2,789.79,Lost
15793,1,2,2,965.61,Lost
17584,1,2,2,1242.30,Lost
13705,1,2,2,711.86,Lost
12364,1,2,2,1313.10,Lost
14897,1,2,2,1366.38,Lost
17096,1,2,2,1022.13,Lost
15500,1,2,2,1131.56,Lost
17115,1,2,2,837.50,Lost
13314,1,2,2,775.94,Lost
16496,1,2,2,1599.52,Lost
13389,1,2,2,797.96,Lost
15561,1,2,2,800.59,Lost
18096,1,2,2,911.15,Lost
15237,1,2,2,1412.32,Lost
15399,1,2,2,815.77,Lost
12620,1,2,2,1339.41,Lost
15009,1,2,2,1261.78,Lost
16261,1,2,2,746.83,Lost
12358,1,2,2,1168.06,Lost
13077,1,2,2,729.27,Lost
13064,1,2,2,1119.49,Lost
15106,1,2,2,1422.52,Lost
15977,1,2,2,1054.73,Lost
17144,1,2,2,984.57,Lost
17405,1,2,2,1031.41,Lost
14138,1,2,2,982.38,Lost
16688,1,2,2,1260.86,Lost
12526,1,2,2,1316.66,Lost
17856,1,2,2,1418.03,Lost
13521,1,2,2,1093.65,Lost
15497,1,2,2,1262.20,Lost
13258,1,2,2,698.58,Lost
16094,1,2,2,1078.23,Lost
15701,1,2,2,1542.14,Lost
17101,1,2,2,1621.73,Lost
15525,1,2,2,825.92,Lost
17019,1,2,2,1272.61,Lost
14708,1,2,2,1126.37,Lost
15568,1,2,2,758.29,Lost
17590,1,2,2,1479.22,Lost
16539,1,2,2,1388.81,Lost
13211,1,2,2,1197.42,Lost
14141,1,2,2,915.13,Lost
14297,1,2,2,1305.33,Lost
14111,1,2,2,692.85,Lost
17812,1,2,2,732.16,Lost
14904,1,2,2,1025.44,Lost
15136,1,2,2,1286.70,Lost
16015,1,2,2,705.39,Lost
17481,1,2,2,1255.59,Lost
12716,1,2,2,1053.49,Lost
14293,1,2,2,1046.56,Lost
14824,1,2,2,1127.71,Lost
16495,1,2,2,684.41,Lost
17500,1,2,2,1138.00,Lost
13429,1,2,2,1006.80,Lost
16711,1,2,2,1651.03,Lost
17884,1,2,2,717.45,Lost
17759,1,2,2,834.99,Lost
15907,1,2,2,967.45,Lost
13147,1,2,2,712.80,Lost
12820,1,2,2,942.34,Lost
12936,1,2,2,1063.90,Lost
14140,1,2,2,935.05,Lost
15197,1,2,2,1079.61,Lost
15747,1,2,2,974.04,Lost
14418,1,2,1,1937.25,Lost
16000,1,2,1,12393.70,Lost
12518,1,2,1,2056.89,Lost
15123,1,2,1,2199.31,Lost
18188,1,2,1,2001.04,Lost
12749,1,2,1,4090.88,Lost
14121,1,2,1,2780.15,Lost
14440,1,2,1,2357.68,Lost
15157,1,2,1,1936.07,Lost
12762,1,2,1,1898.52,Lost
13644,1,2,1,2624.26,Lost
12798,1,2,1,6977.04,Lost
12615,1,2,1,2291.19,Lost
12700,1,2,1,4939.99,Lost
17728,1,2,1,2876.01,Lost
14250,1,2,1,1904.05,Lost
12560,1,2,1,2134.01,Lost
13115,1,2,1,2294.78,Lost
15814,1,2,1,1945.33,Lost
13868,1,2,1,3192.54,Lost
13297,1,2,1,2089.85,Lost
14049,1,2,1,5681.72,Lost
12950,1,2,1,1843.00,Lost
14493,1,2,1,2383.24,Lost
15531,1,2,1,2007.44,Lost
16938,1,2,1,2736.38,Lost
14608,1,2,1,1785.15,Lost
14441,1,2,1,1712.89,Lost
17768,1,2,1,2273.18,Lost
16379,1,2,1,2157.40,Lost
13174,1,2,1,2817.03,Lost
13647,1,2,1,1678.12,Lost
15394,1,2,1,2183.54,Lost
14655,1,2,1,1932.23,Lost
16169,1,2,1,1822.97,Lost
13362,1,2,1,3090.74,Lost
13048,1,2,1,1835.91,Lost
13149,1,2,1,1676.06,Lost
16532,1,2,1,6748.80,Lost
12429,1,2,1,3750.40,Lost
16201,1,2,1,1863.47,Lost
13507,1,2,1,2479.16,Lost
14113,1,2,1,1840.42,Lost
13196,1,2,1,1797.78,Lost
14277,1,2,1,4216.20,Lost
14216,1,2,1,1839.30,Lost
14673,1,2,1,1736.40,Lost
15484,1,2,1,3594.31,Lost
12438,1,2,1,2906.85,Lost
12668,1,2,1,3807.15,Lost
15782,1,2,1,2614.74,Lost
13510,1,2,1,1791.56,Lost
16446,1,2,1,168472.49,Lost
12451,1,2,1,9035.52,Lost
16358,1,2,1,2027.50,Lost
14125,1,2,1,2740.43,Lost
15113,1,2,1,3609.33,Lost
14554,1,2,1,2381.04,Lost
17700,1,2,1,2534.64,Lost
18145,1,2,1,2861.55,Lost
13471,1,2,1,2531.58,Lost
13680,1,2,1,3722.42,Lost
16668,1,1,4,306.72,At-Risk
13079,1,1,4,220.10,At-Risk
17988,1,1,4,201.12,At-Risk
16500,1,1,3,400.86,At-Risk
12654,1,1,3,601.98,At-Risk
16915,1,1,3,621.68,At-Risk
13782,1,1,2,912.00,Lost
17673,1,1,2,1629.12,Lost
15511,1,1,2,909.23,Lost
17302,1,1,2,1135.63,Lost
14511,1,1,2,1314.81,Lost
14741,1,1,2,1400.34,Lost
14723,1,1,2,1158.30,Lost
15134,1,1,2,1387.99,Lost
16992,1,1,2,1614.31,Lost
15117,1,1,2,1551.78,Lost
15737,1,1,2,1205.12,Lost
17562,1,1,2,1122.38,Lost
14419,1,1,2,1058.06,Lost
17348,1,1,2,1159.52,Lost
14321,1,1,2,1530.75,Lost
12464,1,1,2,1212.05,Lost
16173,1,1,2,1418.32,Lost
15712,1,1,2,1072.36,Lost
14963,1,1,2,1487.80,Lost
17288,1,1,2,1419.73,Lost
15953,1,1,2,1659.38,Lost
15024,1,1,2,1661.33,Lost
15611,1,1,2,1591.45,Lost
12494,1,1,2,1246.10,Lost
15602,1,1,2,1297.87,Lost
12951,1,1,2,1064.07,Lost
14047,1,1,2,1308.61,Lost
15910,1,1,2,1232.18,Lost
14289,1,1,2,911.26,Lost
13509,1,1,2,979.72,Lost
13719,1,1,2,1041.68,Lost
15172,1,1,2,1624.05,Lost
12919,1,1,2,1335.19,Lost
14178,1,1,2,1620.93,Lost
15434,1,1,2,1041.48,Lost
13995,1,1,2,1393.69,Lost
17516,1,1,2,768.08,Lost
15858,1,1,2,1438.85,Lost
16899,1,1,2,1281.56,Lost
18161,1,1,2,1618.69,Lost
16103,1,1,2,1429.64,Lost
17323,1,1,2,921.07,Lost
16989,1,1,2,1133.25,Lost
14428,1,1,2,1244.83,Lost
13309,1,1,2,1456.79,Lost
17135,1,1,2,1139.73,Lost
13884,1,1,2,787.60,Lost
17114,1,1,2,808.62,Lost
16283,1,1,2,1570.81,Lost
15916,1,1,2,1528.09,Lost
13956,1,1,2,1026.42,Lost
16438,1,1,2,798.35,Lost
14583,1,1,2,1052.55,Lost
15253,1,1,2,918.20,Lost
16600,1,1,2,813.52,Lost
17676,1,1,2,1387.68,Lost
16682,1,1,2,1028.00,Lost
16910,1,1,2,1510.06,Lost
14931,1,1,2,1257.68,Lost
14083,1,1,2,1018.43,Lost
16066,1,1,2,1521.87,Lost
17410,1,1,2,1214.72,Lost
14744,1,1,2,1099.98,Lost
16790,1,1,2,1545.62,Lost
13104,1,1,2,1098.48,Lost
12877,1,1,2,1535.77,Lost
16949,1,1,2,1286.27,Lost
16929,1,1,2,1295.39,Lost
16016,1,1,2,1508.76,Lost
16987,1,1,2,1625.05,Lost
12723,1,1,2,725.07,Lost
14071,1,1,2,1438.82,Lost
13323,1,1,2,787.85,Lost
14794,1,1,2,1319.91,Lost
17097,1,1,2,954.42,Lost
16271,1,1,2,1429.24,Lost
13743,1,1,2,1341.60,Lost
16365,1,1,2,1540.42,Lost
12828,1,1,2,1018.71,Lost
12826,1,1,2,1474.72,Lost
17412,1,1,2,1258.06,Lost
18237,1,1,2,987.10,Lost
16817,1,1,2,1604.75,Lost
13882,1,1,2,1191.13,Lost
17042,1,1,2,1044.38,Lost
16748,1,1,2,1515.90,Lost
12775,1,1,2,1386.04,Lost
15214,1,1,2,1661.44,Lost
15453,1,1,2,1388.37,Lost
15208,1,1,2,870.12,Lost
14129,1,1,2,1123.86,Lost
13499,1,1,2,1159.11,Lost
14719,1,1,2,1602.13,Lost
15898,1,1,2,1388.88,Lost
13860,1,1,2,1245.90,Lost
16794,1,1,2,1222.71,Lost
14698,1,1,2,1250.76,Lost
16891,1,1,2,809.70,Lost
17522,1,1,2,1070.71,Lost
13026,1,1,2,975.36,Lost
17236,1,1,2,916.13,Lost
13610,1,1,2,1131.88,Lost
13232,1,1,2,1357.60,Lost
16877,1,1,2,853.72,Lost
13991,1,1,2,855.97,Lost
14878,1,1,2,1485.54,Lost
14901,1,1,2,1421.29,Lost
14704,1,1,2,1546.91,Lost
15987,1,1,2,1451.28,Lost
16744,1,1,2,1304.76,Lost
17530,1,1,1,2385.00,Lost
12727,1,1,1,3980.70,Lost
13081,1,1,1,28337.38,Lost
16814,1,1,1,6509.10,Lost
17686,1,1,1,5739.46,Lost
12704,1,1,1,2340.84,Lost
14659,1,1,1,2529.93,Lost
16242,1,1,1,3603.21,Lost
18245,1,1,1,2567.06,Lost
16359,1,1,1,1750.92,Lost
14298,1,1,1,51527.30,Lost
18144,1,1,1,2888.75,Lost
15570,1,1,1,4165.52,Lost
13650,1,1,1,1836.34,Lost
15078,1,1,1,9743.11,Lost
14292,1,1,1,4871.93,Lost
15727,1,1,1,5178.96,Lost
17450,1,1,1,194550.79,Lost
13742,1,1,1,3131.02,Lost
17567,1,1,1,4331.48,Lost
13630,1,1,1,2031.78,Lost
16905,1,1,1,3102.43,Lost
18065,1,1,1,2392.83,Lost
18077,1,1,1,2633.01,Lost
16326,1,1,1,3110.96,Lost
16705,1,1,1,14034.99,Lost
14262,1,1,1,2618.23,Lost
12490,1,1,1,5417.93,Lost
15005,1,1,1,6316.57,Lost
14099,1,1,1,3104.17,Lost
17750,1,1,1,1797.57,Lost
14456,1,1,1,3062.40,Lost
15632,1,1,1,3285.31,Lost
13854,1,1,1,8109.52,Lost
17629,1,1,1,1814.12,Lost
13018,1,1,1,7277.70,Lost
15867,1,1,1,3812.64,Lost
16255,1,1,1,2619.91,Lost
17381,1,1,1,20275.61,Lost
17293,1,1,1,1875.11,Lost
13536,1,1,1,3448.29,Lost
13704,1,1,1,2308.06,Lost
13599,1,1,1,5153.67,Lost
15694,1,1,1,6479.40,Lost
15021,1,1,1,1914.82,Lost
13139,1,1,1,5064.94,Lost
17954,1,1,1,2332.72,Lost
16033,1,1,1,8816.40,Lost
15687,1,1,1,2993.10,Lost
13808,1,1,1,1747.66,Lost
16523,1,1,1,9418.47,Lost
17131,1,1,1,2463.17,Lost
12921,1,1,1,16587.09,Lost
13435,1,1,1,3809.89,Lost
16931,1,1,1,4604.22,Lost
15971,1,1,1,4199.85,Lost
17827,1,1,1,1995.46,Lost
18241,1,1,1,2073.09,Lost
17422,1,1,1,1979.37,Lost
17924,1,1,1,2962.50,Lost
12619,1,1,1,3641.24,Lost
17858,1,1,1,5155.66,Lost
12681,1,1,1,13787.54,Lost
13319,1,1,1,10845.55,Lost
15046,1,1,1,5213.77,Lost
14546,1,1,1,2578.09,Lost
16241,1,1,1,2607.87,Lost
17173,1,1,1,3766.60,Lost
17090,1,1,1,2043.95,Lost
16360,1,1,1,3512.53,Lost
14606,1,1,1,12156.65,Lost
15152,1,1,1,4745.69,Lost
15572,1,1,1,2552.86,Lost
16873,1,1,1,7123.62,Lost
14062,1,1,1,10464.85,Lost
16712,1,1,1,3645.43,Lost
15251,1,1,1,10484.99,Lost
13126,1,1,1,2099.64,Lost
15932,1,1,1,2495.87,Lost
13784,1,1,1,2462.79,Lost
15555,1,1,1,4805.17,Lost
